"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1306335548127285248","https://twitter.com/dsunderhood/status/1306335548127285248","🎉🥳 DataFest2020 уже на этих выходных🥳🎉
https://t.co/CRCFX0RrsN","2020-09-16 20:53 +0000","4305.0","274.0","0.06364692218350755","10.0","0.0","25.0","40.0","89.0","0.0","110.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
