"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1266847638189678602","https://twitter.com/dsunderhood/status/1266847638189678602","Вот интересная книга про попытки создать советский интернет, интернет Академика Глушкого.
https://t.co/qPDQYIdXQM","2020-05-30 21:43 +0000","1090.0","23.0","0.02110091743119266","0.0","1.0","5.0","0.0","15.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266846934733672453","https://twitter.com/dsunderhood/status/1266846934733672453","Еще одна интересная тема - это паралельное развитие продтечей к AI в США и СССР, идеи ""оптимального контроля"" развивались паралельно с некоторыми различиями но во многом похожи. Так очень важное для Reinforcement Learning уравнение Беллмана оттуда исходит. https://t.co/DLq9MCQLpd","2020-05-30 21:40 +0000","441.0","10.0","0.022675736961451247","0.0","2.0","4.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266845142532722690","https://twitter.com/dsunderhood/status/1266845142532722690","Вообще много из советской истории очень любопытно пересекается с современными технократическими веяньями. Вот хорошая статья описывающая  это https://t.co/8PQMQzwYcl","2020-05-30 21:33 +0000","395.0","7.0","0.017721518987341773","0.0","1.0","2.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266843978521067531","https://twitter.com/dsunderhood/status/1266843978521067531","Если хотите узнать историю советских попыток создать интернет и использовать предсказательные модели для помощи индустриям. Вам обязательно нужно посмотреть первый эпизод документальной серии Адама Кертиса ""Pandora's Box"". https://t.co/Cgk0OS4MGZ Вас многие формулировки удивят.","2020-05-30 21:28 +0000","1916.0","109.0","0.05688935281837161","0.0","1.0","10.0","2.0","14.0","0.0","79.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266722171684098048","https://twitter.com/dsunderhood/status/1266722171684098048","@datasci02623223 Моделирование совместное распределения, реляционные отношения полученные формальным выводом, каузальные модели, имитационное моделирование.","2020-05-30 13:24 +0000","43.0","6.0","0.13953488372093023","0.0","0.0","1.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266538559579848707","https://twitter.com/dsunderhood/status/1266538559579848707","@datasci02623223 Есть очень много видов выучивается закономерностей из данных, регрессия - один частный случай. Весь DS/ML - поиск закономерностей оно же построение моделей.","2020-05-30 01:14 +0000","78.0","4.0","0.05128205128205128","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266521004454694912","https://twitter.com/dsunderhood/status/1266521004454694912","@datasci02623223 Нет","2020-05-30 00:05 +0000","92.0","7.0","0.07608695652173914","0.0","1.0","0.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266520373727821824","https://twitter.com/dsunderhood/status/1266520373727821824","Вс Кэти новости про GPT-3 подчёркивают какой кризис воспроизводимости с суперкомпьютера, напоминает ситуацию в физике с БАК или каким нибудь уникальным телескопом. Интересно как их там решают. И решают ли. Нужно больше OSS HPC проектов что бы вернуть возможности малым игрокам.","2020-05-30 00:02 +0000","2231.0","97.0","0.043478260869565216","1.0","0.0","10.0","32.0","0.0","0.0","54.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266519832863875078","https://twitter.com/dsunderhood/status/1266519832863875078","Был на конфе на эту тему в прошлом году, в целом очень интересно, полезные для моего ресерча было не так много как хотелось бы, на воркшопе про мультимодальные онтологии. И ничего про visual ontologies. 
В этом году надеюсь будет побольше на эти темы. https://t.co/WLRyFUo5Cc","2020-05-30 00:00 +0000","1157.0","15.0","0.01296456352636128","0.0","0.0","1.0","5.0","8.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266519224031293440","https://twitter.com/dsunderhood/status/1266519224031293440","Одна из областей AI research-а которая по моему не получает заслуженного внимания это #AKBC
Расшифровывается как Automatic Knowledge Base Construction - автоматическое построение баз знаний (онтологий). Сильно пересекается с задачами neuro-simbolic обучения и geometric DL.","2020-05-29 23:58 +0000","1729.0","45.0","0.026026604973973393","0.0","1.0","10.0","7.0","0.0","0.0","27.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266462464096567304","https://twitter.com/dsunderhood/status/1266462464096567304","Сейчас изучаю цифро-аналоговый семплер Korg Volca sample, и прохожу курс по livecoding системе #Tidalcycles.  Когда освободится время смогу больше времени на ml music проекты. Хотел воспроизвести статью норвежцев которые RL агентом управляли аудио-сервером. Очень любопытно.","2020-05-29 20:12 +0000","1496.0","23.0","0.01537433155080214","0.0","0.0","1.0","7.0","0.0","4.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266423621469208577","https://twitter.com/dsunderhood/status/1266423621469208577","Я с математической теорией музыки познакомился в 2012м когда писал курсовую про групповые свойства аккордов как структуры на множестве полигидральной группы мощностью 12. ( Z/12Z )","2020-05-29 17:38 +0000","2001.0","13.0","0.006496751624187906","0.0","1.0","4.0","6.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266423025550921729","https://twitter.com/dsunderhood/status/1266423025550921729","Логика такая что музыка это своеобразный язык. Со своей грамматикой , которую в неявном виде можно выучить,  примеры этого Jukebox, MuseNet, проекты у Magenta. Очень любопытные вещи.","2020-05-29 17:35 +0000","838.0","15.0","0.017899761336515514","0.0","1.0","3.0","1.0","0.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266422394626936833","https://twitter.com/dsunderhood/status/1266422394626936833","Я последние год начал интересоваться электронным музлом, стало сразу интересно что есть на пересечении музыки и ML, огромный поджанр генеративной/алгоритмической музыки попал в мое внимание. Потом различные попытки использовать NLP модели на MIDI последовательностях.","2020-05-29 17:33 +0000","2936.0","93.0","0.03167574931880109","0.0","1.0","10.0","12.0","0.0","0.0","70.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266421810142347265","https://twitter.com/dsunderhood/status/1266421810142347265","Понять какие свойства измеримые нужно выделить и распутать их, что бы облегчить обучение. Это касается любых измеримых вещей. Самые большие проблемы возникают когда люди плохо учитывают поведение людей.","2020-05-29 17:31 +0000","1278.0","9.0","0.007042253521126761","0.0","0.0","3.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266421453999747073","https://twitter.com/dsunderhood/status/1266421453999747073","Самое ценное в анализе данных это так называемое ""модельное мышление"", был такой MOOC ""Model Thinking"", в России это часто называют просто ""Математическое моделирование"". Но разница в том что моделировать можно не только подбирая закономерности, но и выучивая их.","2020-05-29 17:29 +0000","2208.0","143.0","0.06476449275362318","0.0","2.0","8.0","24.0","0.0","0.0","109.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266420356325298176","https://twitter.com/dsunderhood/status/1266420356325298176","@artsiom_s @fakemath @datasci02623223 Кстати этот кризис называется ""the valley of shit"" )","2020-05-29 17:25 +0000","170.0","7.0","0.041176470588235294","0.0","0.0","2.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266270487811768320","https://twitter.com/dsunderhood/status/1266270487811768320","@product_diary_ А кому-то неудобно переключать настройки ¯\_(ツ)_/¯ 
Меня попросили сделать канал, я сделал)","2020-05-29 07:29 +0000","87.0","4.0","0.04597701149425287","0.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266268388743016448","https://twitter.com/dsunderhood/status/1266268388743016448","# сообщение от куратора канала
Если вам вдруг стало неудобно читать Твиттер с его алгоритмической лентой, залетайте в наш Telegram-канал: https://t.co/kAOgOo4bye, все твиты отсюда теперь будут направляться туда","2020-05-29 07:21 +0000","1887.0","164.0","0.08691043985161633","0.0","1.0","6.0","16.0","103.0","0.0","38.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1266133995886174208","https://twitter.com/dsunderhood/status/1266133995886174208","@artsiom_s Абстракт дедлайн был, щас неделю без сна статью улучшать будем","2020-05-28 22:27 +0000","125.0","1.0","0.008","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265977246843617281","https://twitter.com/dsunderhood/status/1265977246843617281","@artsiom_s Конференция ранее известная как нипс","2020-05-28 12:04 +0000","207.0","7.0","0.033816425120772944","0.0","1.0","1.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265751476032299013","https://twitter.com/dsunderhood/status/1265751476032299013","Вух, таймер вышел, дедлайн прошел, можно выдохнуть. статьи куда то отправлены, дела закончены, хотя бы на сегодня. Невероятное чувство облегяения.","2020-05-27 21:07 +0000","2707.0","136.0","0.05024011821204285","0.0","2.0","11.0","43.0","0.0","0.0","80.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265585666617942017","https://twitter.com/dsunderhood/status/1265585666617942017","@fakemath Нужно слазить с рельс и подумать что ты хочешь сделать в жизни. Аспиранта не должны вводить в ступор вопросы: зачем тебе аспирантура, что ты собираешься делать после аспирантуры, как оно тебе поможет.","2020-05-27 10:08 +0000","75.0","1.0","0.013333333333333334","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265393994890174470","https://twitter.com/dsunderhood/status/1265393994890174470","@datasci02623223 Часто гораздо эффективнее пойти сразу в эту индустрию и там работать, стаж нарабатываешь и повышаешь зарплату.","2020-05-26 21:26 +0000","193.0","9.0","0.046632124352331605","0.0","1.0","1.0","3.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265341190511251456","https://twitter.com/dsunderhood/status/1265341190511251456","Очень важно не ненавидеть писать тексты, потому что академия это место которое генерирует множество текста как свой основной выход. Вам придется найти своего внутреннего Стивена Кинга что бы приуспеть. Писать статьи, переписывать статьи, заметки, отчеты, диссертации, слайды и.т.п","2020-05-26 17:57 +0000","1606.0","20.0","0.012453300124533","0.0","0.0","11.0","3.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265340439948922882","https://twitter.com/dsunderhood/status/1265340439948922882","Ищите научные группы где кроме celebrity лидера группы есть support staff, это ассистент руководителя, постдоки, инжененеры, и фактические менторы которые будут с вами работать. Культура в группе тоже очень важна, всегда спрашивайте перед поступлением тех кто там уже работает.","2020-05-26 17:54 +0000","1773.0","29.0","0.016356457980823462","0.0","2.0","9.0","6.0","0.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265339384188096516","https://twitter.com/dsunderhood/status/1265339384188096516","Аспирантура больше похожа на монашество, чем на работу или учебу, на учебе есть план и learning outcomes, это процесс с малой неопределенностью. Работа - задачи более приземлённые, горизонты планирования короткие, и можно бросить в любой момент, свобода и определенность.","2020-05-26 17:49 +0000","726.0","17.0","0.023415977961432508","0.0","1.0","11.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265338601509916677","https://twitter.com/dsunderhood/status/1265338601509916677","Часто в академии люди не чувствуют важности того что они делают, потому что многие области очень абстрактны и не транслируются в прикладной результат сразу - это основной фактор приводящий к выгоранию и расстройствам психики. Очень редкие моменты градификации, и океан работы.","2020-05-26 17:46 +0000","614.0","14.0","0.02280130293159609","0.0","1.0","5.0","1.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265338227541540866","https://twitter.com/dsunderhood/status/1265338227541540866","Если вы закончили магистратуру и хотите продолжить двигаться по ""академическим рельсам"" то вам не стоит идти в аспирантуру. 
Если вы хотите зарабатывать деньги на уровне свободного рынка - забудьте об этом. 
Важно иметь запасы самодисциплины, их вы будете сжигать годами.","2020-05-26 17:45 +0000","655.0","23.0","0.035114503816793895","0.0","2.0","3.0","3.0","0.0","0.0","15.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265337653072998401","https://twitter.com/dsunderhood/status/1265337653072998401","Моя рекомендация про аспирантуру (в ML/AI) - идите туда когда ничего другого делать не можете, или не хотите, это путь который рационален только для идеалистов или тех кто готов потратить очень много времени на издержки связанные с академией. Взвесьте все плюсы и минусы.","2020-05-26 17:42 +0000","2932.0","216.0","0.07366984993178717","0.0","2.0","16.0","22.0","0.0","0.0","176.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265317491766636547","https://twitter.com/dsunderhood/status/1265317491766636547","PyData from home PyDoma. Сейчас идет стрим. рекомендую к просмотру.
https://t.co/NsUybQjKqH","2020-05-26 16:22 +0000","1724.0","37.0","0.021461716937354988","0.0","0.0","2.0","4.0","8.0","0.0","13.0","0.0","2","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1265267207157747713","https://twitter.com/dsunderhood/status/1265267207157747713","Derp Learning https://t.co/Xi0swVYONF","2020-05-26 13:03 +0000","2706.0","341.0","0.12601626016260162","2.0","0.0","8.0","12.0","0.0","0.0","39.0","0.0","0","0","0","0","0","280","280","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264981861060788224","https://twitter.com/dsunderhood/status/1264981861060788224","@artsiom_s Я не читал, можешь кинуть ссылку на твиты?","2020-05-25 18:09 +0000","294.0","15.0","0.05102040816326531","0.0","1.0","1.0","7.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264973468199784448","https://twitter.com/dsunderhood/status/1264973468199784448","Завтра постараюсь рассказать про тяжкую жизу аспиранта, как не повторять мои ошибки, и не свихнуться. Потому что делать PhD серьезный Work Hazzard для двинуться башкой.","2020-05-25 17:35 +0000","2665.0","168.0","0.06303939962476549","0.0","1.0","9.0","54.0","0.0","0.0","104.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264972832699748353","https://twitter.com/dsunderhood/status/1264972832699748353","@artsiom_s CDISE, в группе с Евгением Бурнаевым.","2020-05-25 17:33 +0000","340.0","7.0","0.020588235294117647","0.0","0.0","0.0","6.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264930296694296581","https://twitter.com/dsunderhood/status/1264930296694296581","Если вам интересно как в современном Deep Learning ресерче на PyTorch'е люди организуют код, могу предложить обзорный семинар моего авторства о фреймворке Pytorch Lightning. На русском других видео про этот инструмент нет. https://t.co/EgekAZgrQ3","2020-05-25 14:44 +0000","3523.0","149.0","0.042293499858075505","2.0","0.0","20.0","45.0","0.0","0.0","82.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264925807945932800","https://twitter.com/dsunderhood/status/1264925807945932800","@CaBa91280082 Каким алгоритмам?","2020-05-25 14:26 +0000","82.0","2.0","0.024390243902439025","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264908863985287175","https://twitter.com/dsunderhood/status/1264908863985287175","Забыл ссылку добавить https://t.co/C4ekapBLyq . Разробатывают отличные люди в том числе Миша Свешников, очень талантливый инженер. https://t.co/Bb8JrYPmty","2020-05-25 13:19 +0000","2177.0","46.0","0.021129995406522738","0.0","0.0","4.0","7.0","21.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264880353149440000","https://twitter.com/dsunderhood/status/1264880353149440000","Всем кто делает модели для предсказания чего либо, рекомендую распечатать и рядом с монитором повесить. Нельзя забывать базовые вещи, иначе ничего сложнее не построить. https://t.co/fzBRHsHdbv","2020-05-25 11:25 +0000","2911.0","58.0","0.01992442459635864","2.0","0.0","22.0","13.0","0.0","0.0","21.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264870983124553730","https://twitter.com/dsunderhood/status/1264870983124553730","@rzQZfqRQBGpxJu6 Не проходил intro курсы поэтому тяжело сказать. Наш ODS ML course open https://t.co/2wuvDkIA27 конечно стоит, потом начать с людьми общаться и делать реальные проекты вместе.","2020-05-25 10:48 +0000","260.0","17.0","0.06538461538461539","0.0","0.0","1.0","3.0","10.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264865508123463681","https://twitter.com/dsunderhood/status/1264865508123463681","@yavi_yavi_yavi DS это огромный зонтик под которым много специальностей спрятано, и такие специалисты всегда нужно, любой бизнес оперирует на информации и ценность из нее извлекают аналитики как раз. 
DS - никогда не устареет, это эмпиризм в IT форме.","2020-05-25 10:26 +0000","170.0","4.0","0.023529411764705882","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264862530264064001","https://twitter.com/dsunderhood/status/1264862530264064001","@datasci02623223 Лекала есть конечно, в виде комбинаций открытых продуктов. Они не во всех свойствах могу сравниться с продуктом гиганта Амазона, но для своих целей годятся, стоит посмотреть что делает zyfra, и ODS проект ebonite.","2020-05-25 10:15 +0000","446.0","30.0","0.06726457399103139","0.0","0.0","3.0","2.0","0.0","0.0","25.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264850817410043905","https://twitter.com/dsunderhood/status/1264850817410043905","Если хотите обсудить любые вопросы связанные с чем угодно в отрасли или снаружи ее, напишите мне под этим сообщением, я отвечу.","2020-05-25 09:28 +0000","2828.0","247.0","0.08734087694483735","0.0","4.0","1.0","54.0","0.0","0.0","188.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264850698610659331","https://twitter.com/dsunderhood/status/1264850698610659331","Сейчас я вместе с нашей группой в сколтехе готовим статью на NeurIPS (дедлайн очень скоро) поэтому времени свободного не так много, но я найду его, что бы написать суда самые сочные истории и сплетни 😏.","2020-05-25 09:28 +0000","2067.0","37.0","0.017900338655055636","0.0","0.0","6.0","18.0","0.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264849641864138752","https://twitter.com/dsunderhood/status/1264849641864138752","6/? Я в DS/ML отрасли с курса 2-го Бауманки, уже ~11 лет. 
Свой накопившийся опыт я также предоставляю на продажу в виде консультаций с почасовой ставкой, если у вас есть проблема в этой отрасли, я могу помочь, техническими решениями и опытом людей которые были в такой ситуации.","2020-05-25 09:23 +0000","1770.0","39.0","0.022033898305084745","0.0","0.0","5.0","14.0","0.0","0.0","20.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264848233085444101","https://twitter.com/dsunderhood/status/1264848233085444101","5/? Также я иногда выступаю как спикер, или MC на мероприятиях ОДС (есть видимо жажда сцены какая то). 
И веду изредка ODS Introspect хакатоны, которые теперь больше как часть Pet projects инициативы и личные исследования ребят из ODS.","2020-05-25 09:18 +0000","1841.0","14.0","0.0076045627376425855","0.0","1.0","3.0","0.0","0.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264843350206754816","https://twitter.com/dsunderhood/status/1264843350206754816","4/? Для ODS я организую Data Science завтраки в Москве, уже 5 лет, каждую неделю по средам (за все время пропустил наверное мероприятий 30), сейчас их проводим в зуме в тоже время как и обычно. 
Эти мероприятия дали мне очень много опыта о отрасли и людях которые в ней работают.","2020-05-25 08:58 +0000","1024.0","23.0","0.0224609375","0.0","1.0","10.0","4.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1264841721894055938","https://twitter.com/dsunderhood/status/1264841721894055938","3/? У нас был https://t.co/oP8ZHwPtO5 и свой слак с сотнями людей. Когда я познакомился с Лёшей Натекиным, было достигнуто молчаливое согласие что нужно объединятся. Я закрыл все аккаунты и попросил всех перейти в ОДС. Многие другие группы/митапы/сообщества к нам присоеденились.","2020-05-25 08:52 +0000","1014.0","16.0","0.015779092702169626","0.0","1.0","5.0","4.0","3.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
